DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y18-34,FR,2019,20,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y35-64,FR,2018,15,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y35-64,FR,2019,5,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_GE65,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_LT18,FR,2018,60,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,ML,T,Y_LT18,FR,2019,35,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MM,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MN,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,TOTAL,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y18-34,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,TOTAL,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y18-34,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MR,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,MU,M,Y_GE65,FR,2016,0,
